type,class,name,filename,err,id,h,r1,r2,thick,res,rim,flat,dent,enclosed,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12
bottle-gen,,smoothie-rim-encl,1849_bottle-gen_smoothie-rim-encl_150x017x017-06,"",40,150,17,17,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1850_bottle-gen_smoothie-encl_150x017x017-06,"",41,150,17,17,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1851_bottle-gen_smoothie-rim-encl_150x017x017-06,"",42,150,17,17,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1852_bottle-gen_smoothie-encl_150x017x017-06,"",43,150,17,17,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1853_bottle-gen_smoothie-rim-encl_150x017x017-06,"",44,150,17,17,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1854_bottle-gen_smoothie-encl_150x017x017-06,"",45,150,17,17,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1855_bottle-gen_smoothie-rim-encl_150x017x017-06,"",46,150,17,17,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1856_bottle-gen_smoothie-encl_150x017x017-06,"",47,150,17,17,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1857_bottle-gen_smoothie-rim-encl_150x017x017-06,"",48,150,17,17,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1858_bottle-gen_smoothie-encl_150x017x017-06,"",49,150,17,17,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1859_bottle-gen_smoothie-rim-encl_150x017x017-06,"",50,150,17,17,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1860_bottle-gen_smoothie-encl_150x017x017-06,"",51,150,17,17,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1861_bottle-gen_smoothie-rim-encl_150x017x017-06,"",52,150,17,17,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1862_bottle-gen_smoothie-encl_150x017x017-06,"",53,150,17,17,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1863_bottle-gen_smoothie-rim-encl_150x017x017-06,"",54,150,17,17,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1864_bottle-gen_smoothie-encl_150x022x022-04,"",55,150,22,22,0.4,5,0,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1865_bottle-gen_smoothie-rim-encl_150x022x022-04,"",56,150,22,22,0.4,5,1,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1866_bottle-gen_smoothie-encl_150x022x022-04,"",57,150,22,22,0.4,5,0,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1867_bottle-gen_smoothie-rim-encl_150x022x022-04,"",58,150,22,22,0.4,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1868_bottle-gen_smoothie-encl_150x022x022-04,"",59,150,22,22,0.4,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1869_bottle-gen_smoothie-rim-encl_150x022x022-04,"",60,150,22,22,0.4,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1870_bottle-gen_smoothie-encl_150x022x022-04,"",61,150,22,22,0.4,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1871_bottle-gen_smoothie-rim-encl_150x022x022-04,"",62,150,22,22,0.4,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1872_bottle-gen_smoothie-encl_150x022x022-04,"",63,150,22,22,0.4,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1873_bottle-gen_smoothie-rim-encl_150x022x022-04,"",64,150,22,22,0.4,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1874_bottle-gen_smoothie-encl_150x022x022-04,"",65,150,22,22,0.4,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1875_bottle-gen_smoothie-rim-encl_150x022x022-04,"",66,150,22,22,0.4,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1876_bottle-gen_smoothie-encl_150x022x022-04,"",67,150,22,22,0.4,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1877_bottle-gen_smoothie-rim-encl_150x022x022-04,"",68,150,22,22,0.4,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1878_bottle-gen_smoothie-encl_150x022x022-04,"",69,150,22,22,0.4,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1879_bottle-gen_smoothie-rim-encl_150x022x022-04,"",70,150,22,22,0.4,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1880_bottle-gen_smoothie-encl_150x022x022-04,"",71,150,22,22,0.4,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1881_bottle-gen_smoothie-rim-encl_150x022x022-04,"",72,150,22,22,0.4,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1882_bottle-gen_smoothie-encl_150x022x022-05,"",73,150,22,22,0.5,5,0,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1883_bottle-gen_smoothie-rim-encl_150x022x022-05,"",74,150,22,22,0.5,5,1,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1884_bottle-gen_smoothie-encl_150x022x022-05,"",75,150,22,22,0.5,5,0,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1885_bottle-gen_smoothie-rim-encl_150x022x022-05,"",76,150,22,22,0.5,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1886_bottle-gen_smoothie-encl_150x022x022-05,"",77,150,22,22,0.5,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1887_bottle-gen_smoothie-rim-encl_150x022x022-05,"",78,150,22,22,0.5,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1888_bottle-gen_smoothie-encl_150x022x022-05,"",79,150,22,22,0.5,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1889_bottle-gen_smoothie-rim-encl_150x022x022-05,"",80,150,22,22,0.5,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1890_bottle-gen_smoothie-encl_150x022x022-05,"",81,150,22,22,0.5,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1891_bottle-gen_smoothie-rim-encl_150x022x022-05,"",82,150,22,22,0.5,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1892_bottle-gen_smoothie-encl_150x022x022-05,"",83,150,22,22,0.5,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1893_bottle-gen_smoothie-rim-encl_150x022x022-05,"",84,150,22,22,0.5,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1894_bottle-gen_smoothie-encl_150x022x022-05,"",85,150,22,22,0.5,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1895_bottle-gen_smoothie-rim-encl_150x022x022-05,"",86,150,22,22,0.5,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1896_bottle-gen_smoothie-encl_150x022x022-05,"",87,150,22,22,0.5,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1897_bottle-gen_smoothie-rim-encl_150x022x022-05,"",88,150,22,22,0.5,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1898_bottle-gen_smoothie-encl_150x022x022-05,"",89,150,22,22,0.5,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1899_bottle-gen_smoothie-rim-encl_150x022x022-05,"",90,150,22,22,0.5,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1900_bottle-gen_smoothie-encl_150x022x022-06,"",91,150,22,22,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1901_bottle-gen_smoothie-rim-encl_150x022x022-06,"",92,150,22,22,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1902_bottle-gen_smoothie-encl_150x022x022-06,"",93,150,22,22,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1903_bottle-gen_smoothie-rim-encl_150x022x022-06,"",94,150,22,22,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1904_bottle-gen_smoothie-encl_150x022x022-06,"",95,150,22,22,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1905_bottle-gen_smoothie-rim-encl_150x022x022-06,"",96,150,22,22,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1906_bottle-gen_smoothie-encl_150x022x022-06,"",97,150,22,22,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1907_bottle-gen_smoothie-rim-encl_150x022x022-06,"",98,150,22,22,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1908_bottle-gen_smoothie-encl_150x022x022-06,"",99,150,22,22,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1909_bottle-gen_smoothie-rim-encl_150x022x022-06,"",100,150,22,22,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1910_bottle-gen_smoothie-encl_150x022x022-06,"",101,150,22,22,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1911_bottle-gen_smoothie-rim-encl_150x022x022-06,"",102,150,22,22,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1912_bottle-gen_smoothie-encl_150x022x022-06,"",103,150,22,22,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1913_bottle-gen_smoothie-rim-encl_150x022x022-06,"",104,150,22,22,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1914_bottle-gen_smoothie-encl_150x022x022-06,"",105,150,22,22,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1915_bottle-gen_smoothie-rim-encl_150x022x022-06,"",106,150,22,22,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1916_bottle-gen_smoothie-encl_150x022x022-06,"",107,150,22,22,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1917_bottle-gen_smoothie-rim-encl_150x022x022-06,"",108,150,22,22,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1918_bottle-gen_smoothie-encl_150x027x027-04,"",109,150,27,27,0.4,5,0,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1919_bottle-gen_smoothie-rim-encl_150x027x027-04,"",110,150,27,27,0.4,5,1,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1920_bottle-gen_smoothie-encl_150x027x027-04,"",111,150,27,27,0.4,5,0,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1921_bottle-gen_smoothie-rim-encl_150x027x027-04,"",112,150,27,27,0.4,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1922_bottle-gen_smoothie-encl_150x027x027-04,"",113,150,27,27,0.4,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1923_bottle-gen_smoothie-rim-encl_150x027x027-04,"",114,150,27,27,0.4,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1924_bottle-gen_smoothie-encl_150x027x027-04,"",115,150,27,27,0.4,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1925_bottle-gen_smoothie-rim-encl_150x027x027-04,"",116,150,27,27,0.4,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1926_bottle-gen_smoothie-encl_150x027x027-04,"",117,150,27,27,0.4,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1927_bottle-gen_smoothie-rim-encl_150x027x027-04,"",118,150,27,27,0.4,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1928_bottle-gen_smoothie-encl_150x027x027-04,"",119,150,27,27,0.4,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1929_bottle-gen_smoothie-rim-encl_150x027x027-04,"",120,150,27,27,0.4,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1930_bottle-gen_smoothie-encl_150x027x027-04,"",121,150,27,27,0.4,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1931_bottle-gen_smoothie-rim-encl_150x027x027-04,"",122,150,27,27,0.4,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1932_bottle-gen_smoothie-encl_150x027x027-04,"",123,150,27,27,0.4,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1933_bottle-gen_smoothie-rim-encl_150x027x027-04,"",124,150,27,27,0.4,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1934_bottle-gen_smoothie-encl_150x027x027-04,"",125,150,27,27,0.4,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1935_bottle-gen_smoothie-rim-encl_150x027x027-04,"",126,150,27,27,0.4,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1936_bottle-gen_smoothie-encl_150x027x027-05,"",127,150,27,27,0.5,5,0,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1937_bottle-gen_smoothie-rim-encl_150x027x027-05,"",128,150,27,27,0.5,5,1,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1938_bottle-gen_smoothie-encl_150x027x027-05,"",129,150,27,27,0.5,5,0,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1939_bottle-gen_smoothie-rim-encl_150x027x027-05,"",130,150,27,27,0.5,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1940_bottle-gen_smoothie-encl_150x027x027-05,"",131,150,27,27,0.5,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1941_bottle-gen_smoothie-rim-encl_150x027x027-05,"",132,150,27,27,0.5,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1942_bottle-gen_smoothie-encl_150x027x027-05,"",133,150,27,27,0.5,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1943_bottle-gen_smoothie-rim-encl_150x027x027-05,"",134,150,27,27,0.5,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1944_bottle-gen_smoothie-encl_150x027x027-05,"",135,150,27,27,0.5,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1945_bottle-gen_smoothie-rim-encl_150x027x027-05,"",136,150,27,27,0.5,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1946_bottle-gen_smoothie-encl_150x027x027-05,"",137,150,27,27,0.5,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1947_bottle-gen_smoothie-rim-encl_150x027x027-05,"",138,150,27,27,0.5,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1948_bottle-gen_smoothie-encl_150x027x027-05,"",139,150,27,27,0.5,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1949_bottle-gen_smoothie-rim-encl_150x027x027-05,"",140,150,27,27,0.5,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1950_bottle-gen_smoothie-encl_150x027x027-05,"",141,150,27,27,0.5,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1951_bottle-gen_smoothie-rim-encl_150x027x027-05,"",142,150,27,27,0.5,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1952_bottle-gen_smoothie-encl_150x027x027-05,"",143,150,27,27,0.5,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1953_bottle-gen_smoothie-rim-encl_150x027x027-05,"",144,150,27,27,0.5,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1954_bottle-gen_smoothie-encl_150x027x027-06,"",145,150,27,27,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1955_bottle-gen_smoothie-rim-encl_150x027x027-06,"",146,150,27,27,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1956_bottle-gen_smoothie-encl_150x027x027-06,"",147,150,27,27,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1957_bottle-gen_smoothie-rim-encl_150x027x027-06,"",148,150,27,27,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1958_bottle-gen_smoothie-encl_150x027x027-06,"",149,150,27,27,0.6,5,0,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1959_bottle-gen_smoothie-rim-encl_150x027x027-06,"",150,150,27,27,0.6,5,1,0,0,1,0.6,-0.2,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1960_bottle-gen_smoothie-encl_150x027x027-06,"",151,150,27,27,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1961_bottle-gen_smoothie-rim-encl_150x027x027-06,"",152,150,27,27,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1962_bottle-gen_smoothie-encl_150x027x027-06,"",153,150,27,27,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1963_bottle-gen_smoothie-rim-encl_150x027x027-06,"",154,150,27,27,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1964_bottle-gen_smoothie-encl_150x027x027-06,"",155,150,27,27,0.6,5,0,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1965_bottle-gen_smoothie-rim-encl_150x027x027-06,"",156,150,27,27,0.6,5,1,0,0,1,0.6,-0.15,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1966_bottle-gen_smoothie-encl_150x027x027-06,"",157,150,27,27,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1967_bottle-gen_smoothie-rim-encl_150x027x027-06,"",158,150,27,27,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.15,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1968_bottle-gen_smoothie-encl_150x027x027-06,"",159,150,27,27,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1969_bottle-gen_smoothie-rim-encl_150x027x027-06,"",160,150,27,27,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.2,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-encl,1970_bottle-gen_smoothie-encl_150x027x027-06,"",161,150,27,27,0.6,5,0,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,smoothie-rim-encl,1971_bottle-gen_smoothie-rim-encl_150x027x027-06,"",162,150,27,27,0.6,5,1,0,0,1,0.6,-0.1,0.25,0.25,0,0,0,0,0.05,0.8,0.01,0
bottle-gen,,cien-rim-encl,1972_bottle-gen_cien-rim-encl_120x030x020-04,"",1,120,30,20,0.4,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1
bottle-gen,,cien-rim-encl,1973_bottle-gen_cien-rim-encl_120x030x020-04,"",2,120,30,20,0.4,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2
bottle-gen,,cien-rim-encl,1974_bottle-gen_cien-rim-encl_120x030x020-04,"",3,120,30,20,0.4,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3
bottle-gen,,cien-rim-encl,1975_bottle-gen_cien-rim-encl_120x030x020-05,"",4,120,30,20,0.5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1
bottle-gen,,cien-rim-encl,1976_bottle-gen_cien-rim-encl_120x030x020-05,"",5,120,30,20,0.5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2
bottle-gen,,cien-rim-encl,1977_bottle-gen_cien-rim-encl_120x030x020-05,"",6,120,30,20,0.5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3
